ID,Z,petroMag_u,petroMag_g,petroMag_r,petroMag_i,petroMag_z,lgOH_MEDIAN_T04,logMstar_S16,logSFR_SED_S16
628690,0.021626,17.569365,15.658506,14.7926855,14.331652,14.009386,-99.9,10.449,-0.367
781520,0.021624,17.652096,15.99463,15.255553,14.899531,14.6737,-99.9,10.048,-3.261
549961,0.0216202,16.82804,15.004644,14.005537,13.483589,13.09721,-99.9,10.935,-0.898
408635,0.0216147,19.670763,17.80316,17.104239,16.783237,16.712364,-99.9,9.235,-1.713
126,0.021609,17.375494,15.288552,14.245386,13.7321615,13.380093,-99.9,10.802,-2.264
2454,0.0216064,18.61668,17.435299,16.82635,16.604574,16.370264,-99.9,9.123,-0.709
336201,0.0216023,17.674662,16.624022,16.143368,16.061413,16.050398,-99.9,9.642,-0.557
828532,0.0216005,17.141083,15.519,14.746003,14.415165,14.130801,-99.9,10.244,-0.727
781908,0.0215993,19.145601,17.96278,17.303823,17.093616,16.938873,-99.9,9.3,-3.315
130220,0.0215973,17.10609,15.11937,14.254626,13.837754,13.552907,-99.9,10.553,-1.558
781689,0.0215954,18.802551,17.396252,16.805569,16.560894,16.345345,-99.9,8.876,-0.708
894457,0.0215952,16.166737,14.568957,13.902358,13.56136,13.372471,-99.9,10.646,-0.094
919647,0.0215945,18.836042,17.388538,16.727375,16.412186,16.294245,-99.9,9.321,-1.362
582788,0.0215943,17.153708,15.432289,14.581929,14.134878,13.836546,-99.9,10.477,-0.65
410496,0.021589,16.85643,15.766149,15.388784,15.243763,15.105326,-99.9,9.664,-0.385
626096,0.0215888,16.416887,14.353519,13.644052,13.285749,13.135666,-99.9,10.724,0.005
804819,0.0215883,18.285095,16.71582,15.922619,15.539741,15.252936,-99.9,9.877,-3.065
781528,0.0215865,18.823883,17.15054,16.297518,15.951281,15.760907,-99.9,9.486,-1.364
606600,0.0215856,18.384882,16.714405,15.984083,15.634199,15.452069,-99.9,9.789,-2.396
20122,0.0215835,16.234528,14.273804,13.466416,13.058311,12.86697,-99.9,10.83,-1.292
701198,0.0215821,18.417498,17.134062,16.365435,16.176666,15.881398,-99.9,9.738,-3.701
540662,0.02158,17.0577,15.18584,14.337122,13.930352,13.628424,-99.9,10.508,-1.888
781438,0.0215725,19.452982,17.369642,16.699736,16.388638,16.202868,-99.9,9.322,-0.666
919397,0.021572,17.966854,16.48603,15.762859,15.403323,15.131867,-99.9,9.779,-0.868
781782,0.0215701,19.017176,17.436352,16.737778,16.416088,16.228985,-99.9,9.454,-3.228
626184,0.0215681,17.533085,16.004877,15.287546,14.863796,14.5824585,-99.9,10.333,-0.368
615812,0.0215672,16.64916,15.0727825,14.605206,14.317303,14.3632765,-99.9,10.212,-0.203
154330,0.0215614,16.425375,14.440937,13.597655,13.163946,12.8980465,-99.9,10.865,-1.183
592756,0.0215607,16.590372,15.046036,14.283114,13.895379,13.685558,-99.9,10.461,-0.243
629224,0.0215571,15.71023,13.766089,12.930566,12.50463,12.255702,-99.9,11.01,0.148
908451,0.0215522,16.599987,15.337079,14.886163,14.655086,14.492681,-99.9,10.024,-0.127
277670,0.021552,16.708466,15.475745,14.938635,14.668296,14.666744,-99.9,10.072,-0.066
582510,0.0215451,18.008305,16.314129,15.585369,15.21659,14.951325,-99.9,9.928,-3.08
885342,0.0215447,17.886993,16.165852,15.375486,14.973612,14.669773,-99.9,10.05,-1.755
781475,0.0215419,19.469847,17.619795,16.904612,16.548788,16.393297,-99.9,9.138,-1.033
782502,0.0215369,19.200325,17.826387,17.151985,16.865814,16.705503,-99.9,9.042,-0.93
782073,0.0215348,15.145848,12.974131,12.104272,11.679864,11.39293,-99.9,11.612,-0.691
647121,0.0215282,16.859291,15.099586,14.24268,13.824468,13.563004,-99.9,10.486,-0.438
781781,0.021526,15.681068,13.807365,13.053283,12.679709,12.521439,-99.9,11.007,-0.367
409640,0.0215238,17.520002,15.876301,15.191206,14.856216,14.594253,-99.9,9.982,-0.052
648503,0.0215199,17.030954,15.616151,15.057507,14.798786,15.240418,-99.9,10.02,-0.292
767799,0.0215166,16.955442,15.30821,14.573548,14.206539,13.934227,-99.9,10.38,-2.17
593275,0.0215128,17.59811,16.043297,15.313192,14.937286,14.75901,-99.9,10.032,-2.895
645833,0.0215036,15.933309,14.087965,13.325606,12.912235,12.701359,-99.9,10.99,-0.014
655246,0.0214999,16.419027,14.56672,13.722516,13.272961,12.994836,-99.9,10.783,-1.787
781840,0.0214962,16.725039,14.815072,14.024578,13.629783,13.356487,-99.9,10.616,-1.964
787375,0.0214932,17.877745,16.489952,15.97683,15.887507,16.521452,-99.9,9.541,-0.577
541038,0.0214893,17.39834,16.061415,15.613782,15.459719,15.4674,-99.9,9.777,-0.443
884981,0.0214881,18.279657,16.699461,15.942659,15.57295,15.28413,-99.9,9.791,-1.211
12880,0.0214854,18.61652,17.10874,16.41166,16.060743,15.810928,-99.9,9.493,-0.793
803386,0.02147,19.195574,17.48082,16.749989,16.388683,16.123268,-99.9,9.308,-1.808
745179,0.0214647,16.562138,15.001348,14.296991,13.938054,13.659198,-99.9,10.369,0.224
781945,0.0214647,18.725563,17.426449,16.70688,16.378723,16.169462,-99.9,9.549,-2.672
885382,0.0214588,18.891203,17.379848,16.642405,16.252693,16.138563,-99.9,9.377,-1.548
781893,0.0214557,18.830242,16.739422,16.023897,15.680284,15.415115,-99.9,9.763,-2.113
274385,0.0214525,17.674122,16.220596,15.4879675,15.115237,14.839064,-99.9,9.993,-0.581
781155,0.0214517,16.469606,14.5517645,13.710744,13.293826,13.030603,-99.9,10.758,-1.373
273783,0.0214516,17.373962,15.766234,15.000304,14.591873,14.287158,-99.9,10.237,-0.196
267132,0.0214514,17.425959,15.825396,15.085877,14.6885195,14.430506,-99.9,10.166,-0.277
782443,0.0214448,18.781229,17.25101,16.563171,16.248716,16.025028,-99.9,9.504,-1.116
4031,0.0214429,16.858583,15.378888,14.553671,14.233916,14.003045,-99.9,10.412,0.025
701184,0.0214427,17.593065,15.699545,14.956948,14.610072,14.365945,-99.9,10.226,-2.022
126246,0.0214406,18.367273,16.88151,16.244017,15.948708,15.753312,-99.9,9.266,-0.411
591458,0.0214344,16.380491,14.586984,13.817267,13.430854,13.214762,-99.9,10.638,-0.109
780067,0.0214296,16.810505,15.3601465,14.744217,14.417387,14.217666,-99.9,10.136,-0.466
834021,0.0214135,18.427681,17.371975,16.752722,16.468586,16.306156,-99.9,9.134,-1.078
268766,0.0214117,15.439497,13.93591,13.216989,12.831332,12.582365,-99.9,10.963,0.324
3563,0.0214022,17.580551,15.840132,15.046976,14.643792,14.333022,-99.9,10.221,-0.562
778810,0.0214016,16.199055,14.7472105,14.222843,13.917055,13.81994,-99.9,10.331,-0.047
618415,0.0213979,15.863855,14.783415,14.211559,13.938872,13.690387,-99.9,10.366,0.377
406083,0.0213974,17.068373,15.400844,14.622348,14.240932,14.002672,-99.9,10.415,-0.343
781522,0.0213922,19.81302,18.313095,17.539244,17.179838,16.922266,-99.9,9.177,-2.265
701356,0.0213772,18.274082,16.621283,15.803711,15.471521,15.283798,-99.9,9.73,-0.58
2441,0.0213763,16.757591,14.846871,14.013164,13.570193,13.312373,-99.9,10.769,-0.243
586601,0.0213717,19.245792,17.817072,17.11509,16.79912,16.686743,-99.9,9.148,-0.892
885122,0.0213653,16.44247,14.618565,13.795655,13.402247,13.142756,-99.9,10.635,-2.029
615783,0.0213618,15.869406,13.940512,13.268418,13.03596,13.003162,-99.9,10.954,0.201
781521,0.0213614,17.871386,16.12624,15.360592,14.980496,14.719891,-99.9,10.019,-2.031
781796,0.0213602,17.640413,15.900433,15.119959,14.745309,14.480918,-99.9,10.143,-1.812
781430,0.0213577,20.304853,17.512398,16.855064,16.595493,16.307095,-99.9,9.112,-0.818
602464,0.0213547,16.274958,14.412829,13.627285,13.2196865,12.965042,-99.9,10.712,-1.351
767804,0.0213419,17.415102,15.916966,15.284578,14.9834795,14.797807,-99.9,9.806,-0.038
780071,0.0213386,18.508165,17.10958,16.39021,16.045786,15.779251,-99.9,9.389,-0.916
843318,0.0213343,16.572721,14.959045,14.260431,13.911268,13.735449,-99.9,10.402,-0.32
782474,0.0213336,19.330318,17.495607,16.83369,16.519869,16.555307,-99.9,9.318,-0.867
887171,0.0213325,17.43554,15.80537,15.038311,14.653708,14.407088,-99.9,10.137,-1.568
782478,0.0213313,18.50643,17.09682,16.39677,16.04741,15.807317,-99.9,9.624,-3.334
271890,0.0213297,17.32066,16.108158,15.622356,15.406757,15.379988,-99.9,9.561,-0.595
678599,0.021329,16.804237,14.634363,13.72815,13.272803,12.956937,-99.9,10.866,0.05
802731,0.0213283,17.151623,15.428454,14.6691,14.292216,14.023213,-99.9,10.32,-1.859
305136,0.0213221,17.75617,15.87447,15.040604,14.614629,14.328643,-99.9,10.278,-0.741
919646,0.0213201,15.786801,13.987774,13.160583,12.754062,12.5119705,-99.9,10.955,-0.106
781282,0.0213175,16.520744,14.716168,13.88279,13.459745,13.152193,-99.9,10.718,-0.738
405382,0.0213164,18.74062,16.993458,16.264845,15.914411,15.713415,-99.9,9.391,-0.776
802964,0.0213118,19.76008,18.14287,17.315918,16.916197,16.629616,-99.9,9.125,-2.737
780051,0.0213101,18.396273,17.19282,16.56987,16.232977,16.180872,-99.9,9.283,-1.024
582536,0.021304,19.292585,17.993355,17.299236,17.019115,16.78896,-99.9,9.011,-1.127
908351,0.0212971,18.289543,16.66818,15.933597,15.551321,15.280409,-99.9,9.726,-0.796
404956,0.0212957,18.742023,16.64234,15.87225,15.478755,15.343247,-99.9,9.86,-3.281
782118,0.0212886,16.820717,14.903301,14.056034,13.669406,13.430171,-99.9,10.57,-0.874
782523,0.0212838,17.767658,16.215277,15.480696,15.106527,14.868964,-99.9,10.064,-3.205
12770,0.0212835,17.784607,16.389338,15.748489,15.431481,15.19564,-99.9,9.745,-0.777
126259,0.0212805,36.27648,15.298347,14.088134,14.131785,15.418489,-99.9,10.501,-0.126
782080,0.0212805,17.84414,15.717274,14.8838625,14.393375,14.264525,-99.9,10.217,-0.966
781711,0.0212796,17.094229,15.33554,14.592895,14.239925,13.979734,-99.9,10.299,-1.795
782087,0.0212794,17.35096,14.938197,14.153049,13.769419,13.415534,-99.9,10.506,-0.455
640215,0.0212752,17.866451,16.241217,15.448481,15.038594,14.745712,-99.9,9.989,-1.155
828369,0.0212666,16.775835,15.454273,14.884178,14.585391,14.402058,-99.9,10.146,-0.357
841194,0.021262,16.604286,14.781301,13.936884,13.53636,13.268972,-99.9,10.702,-0.604
2457,0.0212617,16.641136,14.9662,14.208679,13.799615,13.436764,-99.9,10.586,-0.892
678556,0.0212578,17.247057,15.523077,14.756147,14.367593,14.097484,-99.9,10.262,-1.96
884946,0.0212576,18.38933,16.896196,16.181078,15.751004,15.579127,-99.9,9.644,-1.919
802921,0.0212574,18.039877,16.70564,15.937578,15.545253,15.306099,-99.9,9.766,-0.94
544698,0.0212574,15.04723,13.107688,12.425001,12.011851,11.969988,-99.9,11.323,-0.698
807250,0.0212527,17.270855,15.850793,15.342516,15.214803,15.399559,-99.9,9.782,-0.453
671927,0.0212472,16.563961,15.036134,14.41396,14.070059,13.962616,-99.9,10.379,-0.185
405681,0.0212466,17.649809,16.496304,15.971765,15.710218,15.480598,-99.9,9.53,-0.672
802753,0.021242,17.97038,16.98118,16.470102,16.321169,16.49583,-99.9,9.167,-0.753
802996,0.0212401,18.354406,16.902422,16.341242,16.052526,15.846399,-99.9,9.342,-0.753
672226,0.0212394,16.883768,15.313303,14.527541,14.138936,13.84099,-99.9,10.539,-0.08
782007,0.0212383,17.337223,15.514042,14.7265005,14.342967,14.077265,-99.9,10.255,-1.191
269405,0.0212355,17.29133,15.626367,14.845412,14.46963,14.18476,-99.9,10.236,-1.298
767801,0.0212342,17.66875,16.018717,15.275762,14.905234,14.648599,-99.9,10.002,-0.648
801611,0.0212328,17.518328,15.792296,15.028436,14.654847,14.390559,-99.9,10.086,-1.871
548416,0.0212245,19.401596,17.941364,17.239727,16.875849,16.643383,-99.9,9.279,-3.075
802999,0.0212234,17.63213,15.895221,15.133141,14.760403,14.488992,-99.9,10.134,-2.615
788169,0.0212202,16.823128,15.010804,14.159354,13.7429905,13.463852,-99.9,10.64,-1.981
800319,0.0212159,15.590359,14.365403,13.67398,13.365822,13.1415825,-99.9,10.544,1.101
541345,0.0212141,15.928832,13.903057,13.062373,12.628544,12.364351,-99.9,11.049,-0.723
781641,0.0212084,19.489775,17.568806,16.97899,16.632557,16.796783,-99.9,8.974,-0.983
672128,0.0212066,16.97754,15.233954,14.423513,14.020976,13.75044,-99.9,10.443,-1.608
805768,0.0212066,19.428146,17.717178,16.935793,16.585814,16.352297,-99.9,9.228,-1.409
769234,0.0212027,17.130108,15.561859,14.801393,14.429391,14.146013,-99.9,10.255,-0.242
782127,0.0212004,16.862362,15.074964,14.284834,13.892812,13.625192,-99.9,10.394,-0.561
787296,0.0211963,16.399952,14.548891,13.742963,13.326999,13.110874,-99.9,10.767,-0.424
628216,0.0211947,18.36825,16.651714,15.901163,15.52728,15.305412,-99.9,9.816,-3.29
431509,0.0211932,16.500263,15.084451,14.386995,14.021927,13.779096,-99.9,10.367,-0.141
802783,0.0211804,18.594696,17.21892,16.53441,16.179403,15.923232,-99.9,9.317,-1.861
885313,0.0211793,16.380745,14.20616,13.3697195,12.964792,12.803687,-99.9,10.82,-0.859
582355,0.0211791,17.569086,15.838899,15.046185,14.655779,14.461083,-99.9,10.151,-2.375
404861,0.0211758,18.187365,17.162752,16.643328,16.391762,16.005617,-99.9,9.353,-0.901
672914,0.021162,16.930052,15.3077345,14.584185,14.236508,14.000194,-99.9,10.278,-2.045
672504,0.021162,15.178469,13.535617,12.8364,12.4747095,12.252584,-99.9,10.954,0.685
807094,0.021157,16.3109,14.457121,13.695622,13.31417,13.166389,-99.9,10.927,0.045
782065,0.0211533,24.71838,16.998608,16.42245,15.977002,16.284353,-99.9,9.764,-3.849
781606,0.0211497,20.444077,17.899982,17.168615,16.861586,17.252226,-99.9,8.761,-1.009
806580,0.0211384,16.787783,15.327867,14.485245,14.052924,13.782643,-99.9,10.641,-0.65
782442,0.0211327,18.350433,16.55398,15.828187,15.47485,15.248826,-99.9,9.729,-2.024
339904,0.0211269,17.366577,15.664155,14.891363,14.499777,14.251571,-99.9,10.248,-2.801
548410,0.0211228,16.256613,14.365115,13.4905205,13.038587,12.789191,-99.9,10.881,0.155
832758,0.0211136,17.158936,15.34007,14.797998,14.324923,14.50472,-99.9,10.229,-0.522
888168,0.0211083,16.563765,14.44572,13.779066,13.457322,13.618787,-99.9,10.551,-0.66
548402,0.0211079,18.964743,17.460978,16.931095,16.925182,16.981998,-99.9,9.146,-0.905
126248,0.021097,19.278791,17.569654,16.756342,16.359962,16.041237,-99.9,9.462,-2.011
801659,0.0210966,17.255535,15.747996,15.071366,14.7273,14.517114,-99.9,10.049,-0.418
780582,0.0210957,16.383066,14.422719,13.594727,13.112624,12.798243,-99.9,10.879,-0.469
778788,0.02109,19.110493,17.557695,16.861265,16.480913,16.221277,-99.9,9.443,-3.78
582764,0.0210877,17.493332,15.894435,15.120997,14.725967,14.514792,-99.9,10.002,-1.13
672821,0.0210842,17.08191,14.7903185,14.041422,13.648826,13.517354,-99.9,10.513,-1.528
804774,0.0210813,17.80766,15.931734,15.229688,14.852833,14.866327,-99.9,10.123,-0.448
2520,0.0210787,20.503529,18.578276,17.773506,17.358267,17.043808,-99.9,9.073,-2.423
405519,0.0210741,18.533604,17.069414,16.407494,16.086565,15.911763,-99.9,9.325,-0.778
806578,0.0210732,17.237448,15.304348,14.540173,14.164955,13.953202,-99.9,10.209,-0.522
13693,0.0210638,16.21869,14.496965,13.838455,13.502641,13.379565,-99.9,10.731,-0.092
807043,0.0210629,17.7225,16.653717,16.044899,15.820978,16.205952,-99.9,9.477,-0.803
781397,0.0210585,17.726208,16.172602,15.458465,15.100527,14.841955,-99.9,10.004,-2.405
405487,0.0210583,19.313787,17.943968,17.232496,16.885862,16.569551,-99.9,9.165,-1.06
776014,0.0210532,18.861408,17.459534,16.782707,16.43438,16.255966,-99.9,9.44,-1.192
582503,0.0210528,19.633255,18.07964,17.323648,17.006918,16.888327,-99.9,9.073,-1.786
841189,0.0210498,18.35398,17.248343,16.594713,16.22056,16.014301,-99.9,9.294,-0.898
805811,0.0210498,15.792129,14.121584,13.500641,13.2533655,13.440535,-99.9,10.663,0.345
780063,0.0210477,17.484945,15.565636,14.811591,14.494301,14.3704,-99.9,10.273,-0.917
781369,0.021047,16.888992,15.16752,14.354024,13.95324,13.677508,-99.9,10.408,-1.4
894455,0.0210459,16.865717,15.129323,14.349839,13.966226,13.694321,-99.9,10.444,-1.79
804079,0.0210422,15.342471,13.726724,13.076903,12.692894,12.395304,-99.9,11.044,0.085
267448,0.0210346,19.092922,17.350052,16.587635,16.192915,16.036238,-99.9,9.348,-0.629
781400,0.0210328,18.82277,17.002678,16.28953,15.931193,15.656988,-99.9,9.664,-2.861
804312,0.0210323,16.198532,14.444291,13.650812,13.220481,12.989189,-99.9,10.941,-0.386
534119,0.0210293,15.769796,13.826021,12.9498825,12.48421,12.219197,-99.9,11.12,-1.031
408307,0.021028,16.981041,15.281601,14.439376,14.002651,13.683243,-99.9,10.501,-0.275
802152,0.0210278,16.976704,15.368706,14.570809,14.187926,13.940512,-99.9,10.388,-0.286
628987,0.0210227,16.301807,14.601211,13.827284,13.426339,13.1601,-99.9,10.736,-0.366
548910,0.021019,17.654911,15.97023,15.248893,14.868848,14.62736,-99.9,10.154,-0.567
781445,0.0210161,19.306479,17.939075,17.240429,16.953749,16.544134,-99.9,9.068,-2.32
407129,0.0210123,16.928474,15.056155,14.237968,13.828729,13.531163,-99.9,10.446,-0.691
701306,0.0210071,19.482048,17.896048,17.172585,16.86965,16.89449,-99.9,9.058,-1.874
544684,0.0210071,17.324856,15.590561,14.801424,14.417546,14.179049,-99.9,10.201,-2.404
839873,0.0210043,16.712654,14.689335,14.074339,13.799775,13.808298,-99.9,10.518,-0.088
782016,0.0209999,18.931026,17.138277,16.391739,16.032473,15.818086,-99.9,9.382,-1.667
125691,0.0209984,19.147684,17.570284,16.852543,16.511671,16.258488,-99.9,9.29,-1.108
268682,0.0209977,19.62572,17.886444,17.198751,16.851524,16.558899,-99.9,9.039,-1.182
782473,0.0209975,18.421518,16.748825,16.14159,15.8384495,15.70916,-99.9,9.286,-0.5
269432,0.0209967,17.041292,14.986301,14.084697,13.57965,13.284104,-99.9,10.832,-0.077
830359,0.020996,15.773916,13.897316,13.064281,12.64993,12.419323,-99.9,10.966,-0.739
603694,0.0209896,16.205767,14.324295,13.555419,13.111566,12.865759,-99.9,10.744,-1.483
802974,0.0209869,18.603708,16.617413,15.756085,15.41316,15.093465,-99.9,9.844,-0.957
118356,0.0209832,16.597803,14.509272,13.6025915,13.174462,12.985769,-99.9,10.695,-0.489
908421,0.0209795,16.651941,14.888632,14.105117,13.71131,13.450926,-99.9,10.5,-1.15
841436,0.0209791,16.877731,15.105518,14.308974,13.9058895,13.623181,-99.9,10.473,-1.646
885352,0.0209745,18.637403,16.819195,16.064102,15.704691,15.442907,-99.9,9.583,-1.039
701205,0.0209699,18.610657,17.073828,16.329844,15.9780035,15.750475,-99.9,9.598,-2.071
802991,0.020963,17.358664,15.248341,14.353415,13.905876,13.606993,-99.9,10.504,-0.495
781995,0.0209595,18.844894,17.974266,17.17025,16.847492,16.555174,-99.9,9.375,-3.799
805733,0.0209402,17.7754,16.18519,15.497291,15.158863,14.929235,-99.9,9.724,-0.259
781230,0.0209267,19.338705,17.980776,17.25064,16.944818,16.610487,-99.9,9.235,-3.794
801985,0.0209245,18.354475,16.52015,16.014534,15.898943,16.129034,-99.9,9.437,-0.493
541334,0.0209196,16.651169,15.056132,14.470684,14.155129,14.205103,-99.9,10.299,-0.325
403361,0.0209189,16.893345,15.164222,14.36459,13.964729,13.709446,-99.9,10.402,-1.019
405344,0.0209164,19.068567,15.651565,15.195203,14.965401,15.602925,-99.9,9.872,-0.535
885564,0.0209157,17.96555,16.195929,15.413336,15.020447,14.796956,-99.9,9.947,-1.234
126204,0.020915,16.570007,14.680175,13.877421,13.485163,13.2549095,-99.9,10.643,-1.76
781904,0.0209136,16.95493,15.190557,14.404235,14.022784,13.776555,-99.9,10.429,-2.027
908444,0.0209067,18.38854,16.580563,15.7540655,15.400695,14.785789,-99.9,10.64,-1.453
802990,0.0209059,19.738852,18.438349,17.609026,17.226526,16.933481,-99.9,9.153,-2.232
801727,0.0209045,17.258856,15.758943,15.032676,14.6875305,14.432758,-99.9,10.208,-0.201
781298,0.0208994,19.31402,17.81027,17.130447,16.80529,16.678535,-99.9,9.069,-1.761
803359,0.0208985,16.95271,15.131348,14.3350935,13.941245,13.661787,-99.9,10.479,-0.72
699948,0.0208976,16.506683,14.604854,13.744459,13.346104,13.077309,-99.9,10.737,-1.323
340366,0.0208967,17.543436,15.840386,15.06868,14.664493,14.457442,-99.9,10.11,-2.385
781884,0.0208913,16.450727,14.393002,13.570602,13.191745,13.020325,-99.9,10.789,-0.18
801075,0.0208843,18.06327,16.06279,15.314704,14.940368,14.661296,-99.9,9.896,-0.682
781519,0.0208767,19.302145,17.491713,16.745642,16.424047,16.35389,-99.9,9.407,-1.286
781432,0.0208765,16.490696,14.752827,13.9483,13.527787,13.307925,-99.9,10.538,-1.171
802726,0.020873,17.092836,15.890614,15.08934,14.634425,14.219293,-99.9,10.05,-0.798
780125,0.0208711,17.923712,16.085342,15.283519,14.889191,14.675718,-99.9,10.082,-2.896
832555,0.0208668,17.723019,16.415493,15.901824,15.707525,15.67868,-99.9,9.606,-0.789
699884,0.0208625,17.818249,16.11273,15.343202,14.961803,14.722476,-99.9,10.006,-2.398
782030,0.020862,18.66054,17.060331,16.342525,15.982393,15.752072,-99.9,9.474,-1.195
804307,0.0208588,15.926881,13.920274,13.079875,12.675073,12.470113,-99.9,11.089,0.103
415590,0.0208461,16.965563,15.210215,14.334914,13.952424,13.6891775,-99.9,10.399,-0.678
919462,0.0208455,18.52237,17.214685,16.834211,16.751701,16.578737,-99.9,9.094,-0.81
126280,0.0208342,19.094238,17.565382,16.812778,16.438349,16.223816,-99.9,9.425,-3.713
582518,0.0208275,16.329603,14.513501,13.770737,13.404849,13.222194,-99.9,10.775,-0.027
802650,0.0208271,16.23025,14.809141,14.238901,13.929374,13.783084,-99.9,10.369,-0.154
805781,0.0208262,16.242886,14.396196,13.589623,13.178232,13.003409,-99.9,10.748,-1.856
125559,0.0208243,16.349777,14.159289,13.221072,12.744157,12.495357,-99.9,10.994,-0.444
781555,0.0208193,18.580236,17.0591,16.3301,15.984347,15.769388,-99.9,9.469,-3.095
